Record Length,2.500000e+03,,   0.000550000000,   0.16000,
Sample Interval,4.000000e-08,,   0.000550040000,   0.16000,
Trigger Point,-1.375000000000e+04,,   0.000550080000,   0.08000,
,,,   0.000550120000,   0.16000,
,,,   0.000550160000,   0.16000,
,,,   0.000550200000,   1.68000,
Source,CH1,,   0.000550240000,   2.88000,
Vertical Units,V,,   0.000550280000,   3.28000,
Vertical Scale,2.000000e+00,,   0.000550320000,   3.44000,
Vertical Offset,0.000000e+00,,   0.000550360000,   3.36000,
Horizontal Units,s,,   0.000550400000,   3.28000,
Horizontal Scale,1.000000e-05,,   0.000550440000,   3.20000,
Pt Fmt,Y,,   0.000550480000,   3.28000,
Yzero,0.000000e+00,,   0.000550520000,   3.36000,
Probe Atten,1.000000e+01,,   0.000550560000,   3.36000,
Model Number,TBS1102B-EDU,,   0.000550600000,   3.28000,
Serial Number,C014461,,   0.000550640000,   3.20000,
Firmware Version,FV:v4.0,,   0.000550680000,   3.28000,
,,,0.000550720000,   3.20000,
,,,0.000550760000,   3.20000,
,,,0.000550800000,   3.28000,
,,,0.000550840000,   3.28000,
,,,0.000550880000,   3.28000,
,,,0.000550920000,   3.20000,
,,,0.000550960000,   3.12000,
,,,0.000551000000,   3.20000,
,,,0.000551040000,   3.28000,
,,,0.000551080000,   3.28000,
,,,0.000551120000,   3.28000,
,,,0.000551160000,   3.28000,
,,,0.000551200000,   3.28000,
,,,0.000551240000,   3.28000,
,,,0.000551280000,   3.28000,
,,,0.000551320000,   3.20000,
,,,0.000551360000,   3.28000,
,,,0.000551400000,   3.20000,
,,,0.000551440000,   3.28000,
,,,0.000551480000,   3.20000,
,,,0.000551520000,   3.20000,
,,,0.000551560000,   3.28000,
,,,0.000551600000,   3.20000,
,,,0.000551640000,   3.20000,
,,,0.000551680000,   3.20000,
,,,0.000551720000,   3.28000,
,,,0.000551760000,   3.12000,
,,,0.000551800000,   3.20000,
,,,0.000551840000,   3.28000,
,,,0.000551880000,   3.28000,
,,,0.000551920000,   3.20000,
,,,0.000551960000,   3.20000,
,,,0.000552000000,   3.28000,
,,,0.000552040000,   3.20000,
,,,0.000552080000,   3.28000,
,,,0.000552120000,   3.20000,
,,,0.000552160000,   3.20000,
,,,0.000552200000,   3.20000,
,,,0.000552240000,   3.28000,
,,,0.000552280000,   3.20000,
,,,0.000552320000,   3.28000,
,,,0.000552360000,   3.20000,
,,,0.000552400000,   3.28000,
,,,0.000552440000,   3.28000,
,,,0.000552480000,   3.28000,
,,,0.000552520000,   3.20000,
,,,0.000552560000,   3.28000,
,,,0.000552600000,   3.28000,
,,,0.000552640000,   3.20000,
,,,0.000552680000,   3.20000,
,,,0.000552720000,   3.28000,
,,,0.000552760000,   3.28000,
,,,0.000552800000,   3.20000,
,,,0.000552840000,   3.20000,
,,,0.000552880000,   3.20000,
,,,0.000552920000,   3.28000,
,,,0.000552960000,   3.28000,
,,,0.000553000000,   3.20000,
,,,0.000553040000,   3.28000,
,,,0.000553080000,   3.20000,
,,,0.000553120000,   3.28000,
,,,0.000553160000,   3.20000,
,,,0.000553200000,   3.28000,
,,,0.000553240000,   3.36000,
,,,0.000553280000,   3.28000,
,,,0.000553320000,   3.20000,
,,,0.000553360000,   3.28000,
,,,0.000553400000,   3.20000,
,,,0.000553440000,   3.28000,
,,,0.000553480000,   3.20000,
,,,0.000553520000,   3.28000,
,,,0.000553560000,   3.20000,
,,,0.000553600000,   3.20000,
,,,0.000553640000,   3.20000,
,,,0.000553680000,   3.20000,
,,,0.000553720000,   3.28000,
,,,0.000553760000,   3.28000,
,,,0.000553800000,   3.28000,
,,,0.000553840000,   3.28000,
,,,0.000553880000,   3.12000,
,,,0.000553920000,   3.28000,
,,,0.000553960000,   3.20000,
,,,0.000554000000,   3.12000,
,,,0.000554040000,   3.28000,
,,,0.000554080000,   3.28000,
,,,0.000554120000,   3.28000,
,,,0.000554160000,   3.20000,
,,,0.000554200000,   3.28000,
,,,0.000554240000,   3.20000,
,,,0.000554280000,   3.12000,
,,,0.000554320000,   3.20000,
,,,0.000554360000,   3.28000,
,,,0.000554400000,   3.20000,
,,,0.000554440000,   3.28000,
